ID,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Technology Name,Data Source,Country Name,Country Code,Spatial Scale,Unit,Metric
Primary Copper_Annual production_US,291000.0,302000.0,317000.0,331000.0,404000.0,426000.0,489000.0,468000.0,516000.0,631000.0,645000.0,650000.0,711000.0,733000.0,696000.0,741000.0,1030000.0,1100000.0,1100000.0,803000.0,692000.0,431000.0,569000.0,898000.0,1030000.0,1000000.0,1050000.0,1060000.0,1130000.0,1240000.0,978000.0,681000.0,309000.0,336000.0,404000.0,534000.0,746000.0,968000.0,719000.0,916000.0,1190000.0,1270000.0,1280000.0,1250000.0,1110000.0,1010000.0,797000.0,1050000.0,1010000.0,842000.0,1130000.0,1100000.0,1070000.0,1170000.0,1100000.0,1220000.0,1310000.0,1320000.0,1230000.0,996000.0,1380000.0,1410000.0,1460000.0,1450000.0,1500000.0,1550000.0,1550000.0,1030000.0,1300000.0,1580000.0,1600000.0,1440000.0,1700000.0,1700000.0,1500000.0,1310000.0,1400000.0,1360000.0,1450000.0,1520000.0,1220000.0,1540000.0,1230000.0,1210000.0,1170000.0,1060000.0,1070000.0,1130000.0,1410000.0,1480000.0,1580000.0,1580000.0,1710000.0,1790000.0,1840000.0,1930000.0,2010000.0,2070000.0,2140000.0,1890000.0,1580000.0,1630000.0,1440000.0,1250000.0,1260000.0,1210000.0,1210000.0,1270000.0,1220000.0,1110000.0,1060000.0,992000.0,962000.0,993000.0,1050000.0,1090000.0,1180000.0,1040000.0,1070000.0,Primary Copper,USGS,United States,US,National,Metric tons,Annual production
Primary Copper_Price_World,7000.0,7000.0,4800.0,5300.0,5100.0,6300.0,7700.0,7700.0,5300.0,5300.0,5000.0,4900.0,6200.0,5630.0,4760.0,6180.0,9360.0,8190.0,5890.0,3780.0,3140.0,2540.0,2900.0,3100.0,2790.0,2920.0,2840.0,2690.0,3110.0,3850.0,2860.0,1980.0,1520.0,2020.0,2330.0,2330.0,2520.0,3350.0,2610.0,2900.0,2960.0,2930.0,2650.0,2500.0,2450.0,2410.0,2580.0,3420.0,3320.0,2940.0,3210.0,3400.0,3310.0,3910.0,4000.0,5040.0,5540.0,3840.0,3280.0,3820.0,3920.0,3630.0,3670.0,3640.0,3750.0,4020.0,3990.0,4100.0,4260.0,4650.0,5380.0,4620.0,4420.0,4810.0,5630.0,4290.0,4390.0,3960.0,3630.0,4570.0,4420.0,3330.0,2710.0,2760.0,2310.0,2240.0,2170.0,2610.0,3660.0,3800.0,3380.0,2890.0,2750.0,2280.0,2690.0,3260.0,2500.0,2400.0,1730.0,1640.0,1840.0,1560.0,1510.0,1670.0,2550.0,3200.0,5610.0,5680.0,5330.0,4040.0,5740.0,6490.0,5750.0,5240.0,4830.0,3880.0,3370.0,4180.0,4280.0,Primary Copper,USGS,World,World,Global,1998 USD/metric ton,Price
Primary Copper_Annual production_World,495000.0,526000.0,555000.0,596000.0,660000.0,713000.0,724000.0,721000.0,744000.0,828000.0,858000.0,890000.0,1000000.0,996000.0,938000.0,1060000.0,1420000.0,1430000.0,1430000.0,994000.0,959000.0,558000.0,884000.0,1270000.0,1360000.0,1530000.0,1510000.0,1520000.0,1730000.0,1950000.0,1610000.0,1400000.0,909000.0,1050000.0,1280000.0,1500000.0,1720000.0,2290000.0,1990000.0,2130000.0,2400000.0,2480000.0,2590000.0,2620000.0,2460000.0,2110000.0,1780000.0,2130000.0,2210000.0,2140000.0,2380000.0,2490000.0,2570000.0,2600000.0,2640000.0,2900000.0,3200000.0,3300000.0,3190000.0,3430000.0,3940000.0,4090000.0,4220000.0,4290000.0,4450000.0,4660000.0,4580000.0,4630000.0,5010000.0,5520000.0,5900000.0,5940000.0,6540000.0,6920000.0,7100000.0,6740000.0,7260000.0,7420000.0,7280000.0,7350000.0,7200000.0,7690000.0,7580000.0,7610000.0,7810000.0,7990000.0,7940000.0,8240000.0,8720000.0,9040000.0,9200000.0,9330000.0,9470000.0,9490000.0,9500000.0,10000000.0,11000000.0,11500000.0,12100000.0,12800000.0,13200000.0,13700000.0,13600000.0,13800000.0,14700000.0,15000000.0,15100000.0,15500000.0,15600000.0,16100000.0,16100000.0,16100000.0,16700000.0,18400000.0,18600000.0,19200000.0,20400000.0,19900000.0,20400000.0,Primary Copper,USGS,World,World,Global,Metric tons,Annual production
